0.000000, 10.000000, 0.000000, 0.000000, 
0.100000, 10.989057, 0.000000, 0.000000, 
0.200000, 11.923684, 0.000000, 0.000000, 
0.300000, 12.758966, 0.000000, 0.000000, 
0.400000, 13.451883, 0.000000, 0.000000, 
0.500000, 13.970902, 0.000000, 0.000000, 
0.600000, 14.289866, 0.000000, 0.000000, 
0.700000, 14.392033, 0.000000, 0.000000, 
0.800000, 14.278999, 0.000000, 0.000000, 
0.900000, 13.954301, 0.000000, 0.000000, 
1.000000, 13.431940, 0.000000, 0.000000, 
1.100000, 12.743931, 0.000000, 0.000000, 
1.200000, 11.923924, 0.000000, 0.000000, 
1.300000, 11.010866, 0.000000, 0.000000, 
1.400000, 10.052577, 0.000000, 0.000000, 
1.500000, 9.096297, 0.000000, 0.000000, 
1.600000, 8.190419, 0.000000, 0.000000, 
1.700000, 7.377896, 0.000000, 0.000000, 
1.800000, 6.699472, 0.000000, 0.000000, 
1.900000, 6.190065, 0.000000, 0.000000, 
2.000000, 5.870067, 0.000000, 0.000000, 
2.100000, 5.757316, 0.000000, 0.000000, 
2.200000, 5.856572, 0.000000, 0.000000, 
2.300000, 6.159939, 0.000000, 0.000000, 
2.400000, 6.653835, 0.000000, 0.000000, 
2.500000, 7.310309, 0.000000, 0.000000, 
2.600000, 8.097750, 0.000000, 0.000000, 
2.700000, 8.975488, 0.000000, 0.000000, 
2.800000, 9.899299, 0.000000, 0.000000, 
2.900000, 10.823555, 0.000000, 0.000000, 
3.000000, 11.702385, 0.000000, 0.000000, 
3.100000, 12.493143, 0.000000, 0.000000, 
3.200000, 13.154457, 0.000000, 0.000000, 
3.300000, 13.657002, 0.000000, 0.000000, 
3.400000, 13.976467, 0.000000, 0.000000, 
3.500000, 14.094368, 0.000000, 0.000000, 
3.600000, 14.010428, 0.000000, 0.000000, 
3.700000, 13.728022, 0.000000, 0.000000, 
3.800000, 13.260047, 0.000000, 0.000000, 
3.900000, 12.634369, 0.000000, 0.000000, 
4.000000, 11.880576, 0.000000, 0.000000, 
4.100000, 11.036645, 0.000000, 0.000000, 
4.200000, 10.145980, 0.000000, 0.000000, 
4.300000, 9.252374, 0.000000, 0.000000, 
4.400000, 8.400676, 0.000000, 0.000000, 
4.500000, 7.631576, 0.000000, 0.000000, 
4.600000, 6.985003, 0.000000, 0.000000, 
4.700000, 6.491464, 0.000000, 0.000000, 
4.800000, 6.172660, 0.000000, 0.000000, 
4.900000, 6.047765, 0.000000, 0.000000, 
5.000000, 6.118996, 0.000000, 0.000000, 
5.100000, 6.380949, 0.000000, 0.000000, 
5.200000, 6.823613, 0.000000, 0.000000, 
5.300000, 7.420631, 0.000000, 0.000000, 
5.400000, 8.142169, 0.000000, 0.000000, 
5.500000, 8.953359, 0.000000, 0.000000, 
5.600000, 9.812005, 0.000000, 0.000000, 
5.700000, 10.675833, 0.000000, 0.000000, 
5.800000, 11.501219, 0.000000, 0.000000, 
5.900000, 12.248892, 0.000000, 0.000000, 
6.000000, 12.881017, 0.000000, 0.000000, 
6.100000, 13.365669, 0.000000, 0.000000, 
6.200000, 13.682898, 0.000000, 0.000000, 
6.300000, 13.814591, 0.000000, 0.000000, 
6.400000, 13.755393, 0.000000, 0.000000, 
6.500000, 13.512264, 0.000000, 0.000000, 
6.600000, 13.094295, 0.000000, 0.000000, 
6.700000, 12.524788, 0.000000, 0.000000, 
6.800000, 11.834045, 0.000000, 0.000000, 
6.900000, 11.054603, 0.000000, 0.000000, 
7.000000, 10.226962, 0.000000, 0.000000, 
7.100000, 9.392155, 0.000000, 0.000000, 
7.200000, 8.592154, 0.000000, 0.000000, 
7.300000, 7.865646, 0.000000, 0.000000, 
7.400000, 7.247885, 0.000000, 0.000000, 
7.500000, 6.771783, 0.000000, 0.000000, 
7.600000, 6.456910, 0.000000, 0.000000, 
7.700000, 6.318775, 0.000000, 0.000000, 
7.800000, 6.365821, 0.000000, 0.000000, 
7.900000, 6.591687, 0.000000, 0.000000, 
8.000000, 6.986673, 0.000000, 0.000000, 
8.100000, 7.528965, 0.000000, 0.000000, 
8.200000, 8.191004, 0.000000, 0.000000, 
8.300000, 8.940038, 0.000000, 0.000000, 
8.400000, 9.737397, 0.000000, 0.000000, 
8.500000, 10.543986, 0.000000, 0.000000, 
8.600000, 11.319048, 0.000000, 0.000000, 
8.700000, 12.025685, 0.000000, 0.000000, 
8.800000, 12.627967, 0.000000, 0.000000, 
8.900000, 13.095560, 0.000000, 0.000000, 
9.000000, 13.409193, 0.000000, 0.000000, 
9.100000, 13.551086, 0.000000, 0.000000, 
9.200000, 13.514840, 0.000000, 0.000000, 
9.300000, 13.306542, 0.000000, 0.000000, 
9.400000, 12.933859, 0.000000, 0.000000, 
9.500000, 12.416844, 0.000000, 0.000000, 
9.600000, 11.783891, 0.000000, 0.000000, 
9.700000, 11.064646, 0.000000, 0.000000, 
9.800000, 10.296171, 0.000000, 0.000000, 
9.900000, 9.516902, 0.000000, 0.000000, 
10.000000, 8.765702, 0.000000, 0.000000, 
10.100000, 8.079699, 0.000000, 0.000000, 
10.200000, 7.491231, 0.000000, 0.000000, 
10.300000, 7.031728, 0.000000, 0.000000, 
10.400000, 6.721712, 0.000000, 0.000000, 
10.500000, 6.574174, 0.000000, 0.000000, 
10.600000, 6.599314, 0.000000, 0.000000, 
10.700000, 6.792481, 0.000000, 0.000000, 
10.800000, 7.143853, 0.000000, 0.000000, 
10.900000, 7.635974, 0.000000, 0.000000, 
11.000000, 8.242148, 0.000000, 0.000000, 
11.100000, 8.933241, 0.000000, 0.000000, 
11.200000, 9.673495, 0.000000, 0.000000, 
11.300000, 10.426247, 0.000000, 0.000000, 
11.400000, 11.153722, 0.000000, 0.000000, 
11.500000, 11.820603, 0.000000, 0.000000, 
11.600000, 12.394608, 0.000000, 0.000000, 
11.700000, 12.845084, 0.000000, 0.000000, 
11.800000, 13.153153, 0.000000, 0.000000, 
11.900000, 13.304221, 0.000000, 0.000000, 
12.000000, 13.288646, 0.000000, 0.000000, 
12.100000, 13.111074, 0.000000, 0.000000, 
12.200000, 12.779346, 0.000000, 0.000000, 
12.300000, 12.311121, 0.000000, 0.000000, 
12.400000, 11.731117, 0.000000, 0.000000, 
12.500000, 11.067376, 0.000000, 0.000000, 
12.600000, 10.354454, 0.000000, 0.000000, 
12.700000, 9.627434, 0.000000, 0.000000, 
12.800000, 8.922978, 0.000000, 0.000000, 
12.900000, 8.275020, 0.000000, 0.000000, 
13.000000, 7.715218, 0.000000, 0.000000, 
13.100000, 7.273469, 0.000000, 0.000000, 
13.200000, 6.968072, 0.000000, 0.000000, 
13.300000, 6.813625, 0.000000, 0.000000, 
13.400000, 6.820009, 0.000000, 0.000000, 
13.500000, 6.983097, 0.000000, 0.000000, 
13.600000, 7.295659, 0.000000, 0.000000, 
13.700000, 7.741157, 0.000000, 0.000000, 
13.800000, 8.295912, 0.000000, 0.000000, 
13.900000, 8.933202, 0.000000, 0.000000, 
14.000000, 9.619787, 0.000000, 0.000000, 
14.100000, 10.321828, 0.000000, 0.000000, 
14.200000, 11.004032, 0.000000, 0.000000, 
14.300000, 11.633322, 0.000000, 0.000000, 
14.400000, 12.179244, 0.000000, 0.000000, 
14.500000, 12.612511, 0.000000, 0.000000, 
14.600000, 12.914735, 0.000000, 0.000000, 
14.700000, 13.072236, 0.000000, 0.000000, 
14.800000, 13.074535, 0.000000, 0.000000, 
14.900000, 12.925023, 0.000000, 0.000000, 
15.000000, 12.630970, 0.000000, 0.000000, 
15.100000, 12.207156, 0.000000, 0.000000, 
15.200000, 11.676719, 0.000000, 0.000000, 
15.300000, 11.064998, 0.000000, 0.000000, 
15.400000, 10.403816, 0.000000, 0.000000, 
15.500000, 9.726001, 0.000000, 0.000000, 
15.600000, 9.065347, 0.000000, 0.000000, 
15.700000, 8.454385, 0.000000, 0.000000, 
15.800000, 7.922161, 0.000000, 0.000000, 
15.900000, 7.497139, 0.000000, 0.000000, 
16.000000, 7.198400, 0.000000, 0.000000, 
16.100000, 7.038391, 0.000000, 0.000000, 
16.200000, 7.027795, 0.000000, 0.000000, 
16.300000, 7.164557, 0.000000, 0.000000, 
16.400000, 7.440889, 0.000000, 0.000000, 
16.500000, 7.843901, 0.000000, 0.000000, 
16.600000, 8.351068, 0.000000, 0.000000, 
16.700000, 8.938031, 0.000000, 0.000000, 
16.800000, 9.574661, 0.000000, 0.000000, 
16.900000, 10.229032, 0.000000, 0.000000, 
17.000000, 10.868760, 0.000000, 0.000000, 
17.100000, 11.461800, 0.000000, 0.000000, 
17.200000, 11.980434, 0.000000, 0.000000, 
17.300000, 12.397390, 0.000000, 0.000000, 
17.400000, 12.692480, 0.000000, 0.000000, 
17.500000, 12.854396, 0.000000, 0.000000, 
17.600000, 12.872919, 0.000000, 0.000000, 
17.700000, 12.748181, 0.000000, 0.000000, 
17.800000, 12.488657, 0.000000, 0.000000, 
17.900000, 12.105715, 0.000000, 0.000000, 
18.000000, 11.620784, 0.000000, 0.000000, 
18.100000, 11.057750, 0.000000, 0.000000, 
18.200000, 10.444876, 0.000000, 0.000000, 
18.300000, 9.813200, 0.000000, 0.000000, 
18.400000, 9.193819, 0.000000, 0.000000, 
18.500000, 8.618216, 0.000000, 0.000000, 
18.600000, 8.113080, 0.000000, 0.000000, 
18.700000, 7.704125, 0.000000, 0.000000, 
18.800000, 7.412694, 0.000000, 0.000000, 
18.900000, 7.249435, 0.000000, 0.000000, 
19.000000, 7.223447, 0.000000, 0.000000, 
19.100000, 7.336747, 0.000000, 0.000000, 
19.200000, 7.580504, 0.000000, 0.000000, 
19.300000, 7.943979, 0.000000, 0.000000, 
19.400000, 8.407613, 0.000000, 0.000000, 
19.500000, 8.947597, 0.000000, 0.000000, 
19.600000, 9.537474, 0.000000, 0.000000, 
19.700000, 10.147143, 0.000000, 0.000000, 
19.800000, 10.746668, 0.000000, 0.000000, 
19.900000, 11.305422, 0.000000, 0.000000, 
20.000000, 11.797121, 0.000000, 0.000000, 
20.100000, 12.198007, 0.000000, 0.000000, 
20.200000, 12.485986, 0.000000, 0.000000, 
20.300000, 12.649986, 0.000000, 0.000000, 
20.400000, 12.682919, 0.000000, 0.000000, 
20.500000, 12.580797, 0.000000, 0.000000, 
20.600000, 12.351771, 0.000000, 0.000000, 
20.700000, 12.007000, 0.000000, 0.000000, 
20.800000, 11.563936, 0.000000, 0.000000, 
20.900000, 11.045970, 0.000000, 0.000000, 
21.000000, 10.478331, 0.000000, 0.000000, 
21.100000, 9.890009, 0.000000, 0.000000, 
21.200000, 9.309911, 0.000000, 0.000000, 
21.300000, 8.767493, 0.000000, 0.000000, 
21.400000, 8.288829, 0.000000, 0.000000, 
21.500000, 7.896381, 0.000000, 0.000000, 
21.600000, 7.611801, 0.000000, 0.000000, 
21.700000, 7.447063, 0.000000, 0.000000, 
21.800000, 7.408178, 0.000000, 0.000000, 
21.900000, 7.499625, 0.000000, 0.000000, 
22.000000, 7.714609, 0.000000, 0.000000, 
22.100000, 8.041339, 0.000000, 0.000000, 
22.200000, 8.464627, 0.000000, 0.000000, 
22.300000, 8.961424, 0.000000, 0.000000, 
22.400000, 9.507414, 0.000000, 0.000000, 
22.500000, 10.075018, 0.000000, 0.000000, 
22.600000, 10.636201, 0.000000, 0.000000, 
22.700000, 11.163065, 0.000000, 0.000000, 
22.800000, 11.628671, 0.000000, 0.000000, 
22.900000, 12.012291, 0.000000, 0.000000, 
23.000000, 12.294244, 0.000000, 0.000000, 
23.100000, 12.459205, 0.000000, 0.000000, 
23.200000, 12.502836, 0.000000, 0.000000, 
23.300000, 12.422448, 0.000000, 0.000000, 
23.400000, 12.220365, 0.000000, 0.000000, 
23.500000, 11.910287, 0.000000, 0.000000, 
23.600000, 11.507450, 0.000000, 0.000000, 
23.700000, 11.030657, 0.000000, 0.000000, 
23.800000, 10.505561, 0.000000, 0.000000, 
23.900000, 9.958097, 0.000000, 0.000000, 
24.000000, 9.415529, 0.000000, 0.000000, 
24.100000, 8.904575, 0.000000, 0.000000, 
24.200000, 8.449841, 0.000000, 0.000000, 
24.300000, 8.075524, 0.000000, 0.000000, 
24.400000, 7.798359, 0.000000, 0.000000, 
24.500000, 7.630416, 0.000000, 0.000000, 
24.600000, 7.582346, 0.000000, 0.000000, 
24.700000, 7.654307, 0.000000, 0.000000, 
24.800000, 7.841693, 0.000000, 0.000000, 
24.900000, 8.136399, 0.000000, 0.000000, 
25.000000, 8.521389, 0.000000, 0.000000, 
25.100000, 8.978007, 0.000000, 0.000000, 
25.200000, 9.483147, 0.000000, 0.000000, 
25.300000, 10.011011, 0.000000, 0.000000, 
25.400000, 10.535909, 0.000000, 0.000000, 
25.500000, 11.031026, 0.000000, 0.000000, 
25.600000, 11.472308, 0.000000, 0.000000, 
25.700000, 11.839910, 0.000000, 0.000000, 
25.800000, 12.114009, 0.000000, 0.000000, 
25.900000, 12.279687, 0.000000, 0.000000, 
26.000000, 12.333216, 0.000000, 0.000000, 
26.100000, 12.272257, 0.000000, 0.000000, 
26.200000, 12.096682, 0.000000, 0.000000, 
26.300000, 11.818124, 0.000000, 0.000000, 
26.400000, 11.451541, 0.000000, 0.000000, 
26.500000, 11.013783, 0.000000, 0.000000, 
26.600000, 10.528182, 0.000000, 0.000000, 
26.700000, 10.018900, 0.000000, 0.000000, 
26.800000, 9.511663, 0.000000, 0.000000, 
26.900000, 9.031222, 0.000000, 0.000000, 
27.000000, 8.600235, 0.000000, 0.000000, 
27.100000, 8.241467, 0.000000, 0.000000, 
27.200000, 7.973197, 0.000000, 0.000000, 
27.300000, 7.804964, 0.000000, 0.000000, 
27.400000, 7.745562, 0.000000, 0.000000, 
27.500000, 7.800281, 0.000000, 0.000000, 
27.600000, 7.963212, 0.000000, 0.000000, 
27.700000, 8.226423, 0.000000, 0.000000, 
27.800000, 8.576946, 0.000000, 0.000000, 
27.900000, 8.995727, 0.000000, 0.000000, 
28.000000, 9.462606, 0.000000, 0.000000, 
28.100000, 9.953650, 0.000000, 0.000000, 
28.200000, 10.444591, 0.000000, 0.000000, 
28.300000, 10.910952, 0.000000, 0.000000, 
28.400000, 11.329176, 0.000000, 0.000000, 
28.500000, 11.680452, 0.000000, 0.000000, 
28.600000, 11.946454, 0.000000, 0.000000, 
28.700000, 12.113056, 0.000000, 0.000000, 
28.800000, 12.175446, 0.000000, 0.000000, 
28.900000, 12.129987, 0.000000, 0.000000, 
29.000000, 11.977540, 0.000000, 0.000000, 
29.100000, 11.728577, 0.000000, 0.000000, 
29.200000, 11.394893, 0.000000, 0.000000, 
29.300000, 10.993201, 0.000000, 0.000000, 
29.400000, 10.544691, 0.000000, 0.000000, 
29.500000, 10.071236, 0.000000, 0.000000, 
29.600000, 9.596843, 0.000000, 0.000000, 
29.700000, 9.144423, 0.000000, 0.000000, 
29.800000, 8.736876, 0.000000, 0.000000, 
29.900000, 8.394939, 0.000000, 0.000000, 
30.000000, 8.133086, 0.000000, 0.000000, 
30.100000, 7.965079, 0.000000, 0.000000, 
30.200000, 7.900609, 0.000000, 0.000000, 
30.300000, 7.939332, 0.000000, 0.000000, 
30.400000, 8.079412, 0.000000, 0.000000, 
30.500000, 8.315840, 0.000000, 0.000000, 
30.600000, 8.633992, 0.000000, 0.000000, 
30.700000, 9.017580, 0.000000, 0.000000, 
30.800000, 9.448866, 0.000000, 0.000000, 
30.900000, 9.905173, 0.000000, 0.000000, 
31.000000, 10.363917, 0.000000, 0.000000, 
31.100000, 10.802222, 0.000000, 0.000000, 
31.200000, 11.198072, 0.000000, 0.000000, 
31.300000, 11.533513, 0.000000, 0.000000, 
31.400000, 11.790919, 0.000000, 0.000000, 
31.500000, 11.956891, 0.000000, 0.000000, 
31.600000, 12.026375, 0.000000, 0.000000, 
31.700000, 11.995228, 0.000000, 0.000000, 
31.800000, 11.863823, 0.000000, 0.000000, 
31.900000, 11.641448, 0.000000, 0.000000, 
32.000000, 11.338539, 0.000000, 0.000000, 
32.100000, 10.970256, 0.000000, 0.000000, 
32.200000, 10.556139, 0.000000, 0.000000, 
32.300000, 10.116325, 0.000000, 0.000000, 
32.400000, 9.673170, 0.000000, 0.000000, 
32.500000, 9.248100, 0.000000, 0.000000, 
32.600000, 8.862475, 0.000000, 0.000000, 
32.700000, 8.536215, 0.000000, 0.000000, 
32.800000, 8.283114, 0.000000, 0.000000, 
32.900000, 8.116017, 0.000000, 0.000000, 
33.000000, 8.045051, 0.000000, 0.000000, 
33.100000, 8.070498, 0.000000, 0.000000, 
33.200000, 8.190474, 0.000000, 0.000000, 
33.300000, 8.401279, 0.000000, 0.000000, 
33.400000, 8.690123, 0.000000, 0.000000, 
33.500000, 9.041564, 0.000000, 0.000000, 
33.600000, 9.439506, 0.000000, 0.000000, 
33.700000, 9.863262, 0.000000, 0.000000, 
33.800000, 10.291646, 0.000000, 0.000000, 
33.900000, 10.703532, 0.000000, 0.000000, 
34.000000, 11.077725, 0.000000, 0.000000, 
34.100000, 11.397379, 0.000000, 0.000000, 
34.200000, 11.646561, 0.000000, 0.000000, 
34.300000, 11.811169, 0.000000, 0.000000, 
34.400000, 11.885894, 0.000000, 0.000000, 
34.500000, 11.867803, 0.000000, 0.000000, 
34.600000, 11.755638, 0.000000, 0.000000, 
34.700000, 11.557166, 0.000000, 0.000000, 
34.800000, 11.282953, 0.000000, 0.000000, 
34.900000, 10.945634, 0.000000, 0.000000, 
35.000000, 10.563404, 0.000000, 0.000000, 
35.100000, 10.155161, 0.000000, 0.000000, 
35.200000, 9.741473, 0.000000, 0.000000, 
35.300000, 9.342537, 0.000000, 0.000000, 
35.400000, 8.977748, 0.000000, 0.000000, 
35.500000, 8.666459, 0.000000, 0.000000, 
35.600000, 8.422845, 0.000000, 0.000000, 
35.700000, 8.257382, 0.000000, 0.000000, 
35.800000, 8.180077, 0.000000, 0.000000, 
35.900000, 8.193923, 0.000000, 0.000000, 
36.000000, 8.296358, 0.000000, 0.000000, 
36.100000, 8.483726, 0.000000, 0.000000, 
36.200000, 8.745319, 0.000000, 0.000000, 
36.300000, 9.067358, 0.000000, 0.000000, 
36.400000, 9.434603, 0.000000, 0.000000, 
36.500000, 9.827793, 0.000000, 0.000000, 
36.600000, 10.227492, 0.000000, 0.000000, 
36.700000, 10.613986, 0.000000, 0.000000, 
36.800000, 10.967411, 0.000000, 0.000000, 
36.900000, 11.271961, 0.000000, 0.000000, 
37.000000, 11.512388, 0.000000, 0.000000, 
37.100000, 11.674846, 0.000000, 0.000000, 
37.200000, 11.753983, 0.000000, 0.000000, 
37.300000, 11.747189, 0.000000, 0.000000, 
37.400000, 11.652569, 0.000000, 0.000000, 
37.500000, 11.476055, 0.000000, 0.000000, 
37.600000, 11.227949, 0.000000, 0.000000, 
37.700000, 10.919464, 0.000000, 0.000000, 
37.800000, 10.566976, 0.000000, 0.000000, 
37.900000, 10.188315, 0.000000, 0.000000, 
38.000000, 9.802263, 0.000000, 0.000000, 
38.100000, 9.428061, 0.000000, 0.000000, 
38.200000, 9.083554, 0.000000, 0.000000, 
38.300000, 8.786678, 0.000000, 0.000000, 
38.400000, 8.552226, 0.000000, 0.000000, 
38.500000, 8.389489, 0.000000, 0.000000, 
38.600000, 8.307356, 0.000000, 0.000000, 
38.700000, 8.310873, 0.000000, 0.000000, 
38.800000, 8.397332, 0.000000, 0.000000, 
38.900000, 8.563001, 0.000000, 0.000000, 
39.000000, 8.799800, 0.000000, 0.000000, 
39.100000, 9.094322, 0.000000, 0.000000, 
39.200000, 9.432560, 0.000000, 0.000000, 
39.300000, 9.797201, 0.000000, 0.000000, 
39.400000, 10.169942, 0.000000, 0.000000, 
39.500000, 10.532637, 0.000000, 0.000000, 
39.600000, 10.866468, 0.000000, 0.000000, 
39.700000, 11.155561, 0.000000, 0.000000, 
39.800000, 11.387124, 0.000000, 0.000000, 
39.900000, 11.548430, 0.000000, 0.000000, 
40.000000, 11.630891, 0.000000, 0.000000, 
40.100000, 11.633143, 0.000000, 0.000000, 
40.200000, 11.554555, 0.000000, 0.000000, 
40.300000, 11.397948, 0.000000, 0.000000, 
40.400000, 11.173517, 0.000000, 0.000000, 
40.500000, 10.892367, 0.000000, 0.000000, 
40.600000, 10.567583, 0.000000, 0.000000, 
40.700000, 10.216499, 0.000000, 0.000000, 
40.800000, 9.856478, 0.000000, 0.000000, 
40.900000, 9.505465, 0.000000, 0.000000, 
41.000000, 9.180812, 0.000000, 0.000000, 
41.100000, 8.897790, 0.000000, 0.000000, 
41.200000, 8.671523, 0.000000, 0.000000, 
41.300000, 8.512671, 0.000000, 0.000000, 
41.400000, 8.427250, 0.000000, 0.000000, 
41.500000, 8.420838, 0.000000, 0.000000, 
41.600000, 8.493368, 0.000000, 0.000000, 
41.700000, 8.639489, 0.000000, 0.000000, 
41.800000, 8.853023, 0.000000, 0.000000, 
41.900000, 9.122430, 0.000000, 0.000000, 
42.000000, 9.433667, 0.000000, 0.000000, 
42.100000, 9.771684, 0.000000, 0.000000, 
42.200000, 10.119132, 0.000000, 0.000000, 
